"date","year","month","day","service","pre_percentage","timepoint","traffic","day_number"
2020-03-29,2020,3,29,"AccessARide",19,"current",3374,56
2020-03-29,2020,3,29,"AccessARide",19,"pre_est",17757.8947368421,57
2020-03-29,2020,3,29,"BridgesAndTunnels",24,"current",197154,56
2020-03-29,2020,3,29,"BridgesAndTunnels",24,"pre_est",821475,57
2020-03-29,2020,3,29,"SIRailway",13,"current",419,56
2020-03-29,2020,3,29,"SIRailway",13,"pre_est",3223.07692307692,57
2020-03-30,2020,3,30,"Subway",10,"current",545215,58
2020-03-30,2020,3,30,"Subway",10,"pre_est",5452150,59
2020-03-30,2020,3,30,"Bus",2,"current",33659,58
2020-03-30,2020,3,30,"Bus",2,"pre_est",1682950,59
2020-03-30,2020,3,30,"LIRR",6,"current",19741,58
2020-03-30,2020,3,30,"LIRR",6,"pre_est",329016.666666667,59
2020-03-30,2020,3,30,"MetroNorth",50,"current",137762,58
2020-03-30,2020,3,30,"MetroNorth",50,"pre_est",275524,59
2020-03-30,2020,3,30,"AccessARide",27,"current",8084,58
2020-03-30,2020,3,30,"AccessARide",27,"pre_est",29940.7407407407,59
2020-03-30,2020,3,30,"BridgesAndTunnels",37,"current",344689,58
2020-03-30,2020,3,30,"BridgesAndTunnels",37,"pre_est",931591.891891892,59
2020-03-30,2020,3,30,"SIRailway",7,"current",1140,58
2020-03-30,2020,3,30,"SIRailway",7,"pre_est",16285.7142857143,59
2020-03-31,2020,3,31,"Subway",9,"current",508106,60
2020-03-31,2020,3,31,"Subway",9,"pre_est",5645622.22222222,61
2020-03-31,2020,3,31,"Bus",1,"current",32211,60
2020-03-31,2020,3,31,"Bus",1,"pre_est",3221100,61
2020-03-31,2020,3,31,"LIRR",5,"current",16194,60
2020-03-31,2020,3,31,"LIRR",5,"pre_est",323880,61
2020-03-31,2020,3,31,"MetroNorth",50,"current",137464,60
2020-03-31,2020,3,31,"MetroNorth",50,"pre_est",274928,61
2020-03-31,2020,3,31,"AccessARide",26,"current",7672,60
2020-03-31,2020,3,31,"AccessARide",26,"pre_est",29507.6923076923,61
2020-03-31,2020,3,31,"BridgesAndTunnels",37,"current",337626,60
2020-03-31,2020,3,31,"BridgesAndTunnels",37,"pre_est",912502.702702703,61
2020-03-31,2020,3,31,"SIRailway",7,"current",1043,60
2020-03-31,2020,3,31,"SIRailway",7,"pre_est",14900,61
2020-04-01,2020,4,1,"Subway",9,"current",513481,62
2020-04-01,2020,4,1,"Subway",9,"pre_est",5705344.44444444,63
2020-04-01,2020,4,1,"Bus",1,"current",29373,62
2020-04-01,2020,4,1,"Bus",1,"pre_est",2937300,63
2020-04-01,2020,4,1,"LIRR",3,"current",10548,62
2020-04-01,2020,4,1,"LIRR",3,"pre_est",351600,63
2020-04-01,2020,4,1,"MetroNorth",3,"current",9300,62
2020-04-01,2020,4,1,"MetroNorth",3,"pre_est",310000,63
2020-04-01,2020,4,1,"AccessARide",28,"current",8151,62
2020-04-01,2020,4,1,"AccessARide",28,"pre_est",29110.7142857143,63
2020-04-01,2020,4,1,"BridgesAndTunnels",36,"current",342221,62
2020-04-01,2020,4,1,"BridgesAndTunnels",36,"pre_est",950613.888888889,63
2020-04-01,2020,4,1,"SIRailway",4,"current",720,62
2020-04-01,2020,4,1,"SIRailway",4,"pre_est",18000,63
2020-04-02,2020,4,2,"Subway",9,"current",485586,64
2020-04-02,2020,4,2,"Subway",9,"pre_est",5395400,65
2020-04-02,2020,4,2,"Bus",1,"current",26788,64
2020-04-02,2020,4,2,"Bus",1,"pre_est",2678800,65
2020-04-02,2020,4,2,"LIRR",3,"current",10057,64
2020-04-02,2020,4,2,"LIRR",3,"pre_est",335233.333333333,65
2020-04-02,2020,4,2,"MetroNorth",3,"current",9492,64
2020-04-02,2020,4,2,"MetroNorth",3,"pre_est",316400,65
2020-04-02,2020,4,2,"AccessARide",24,"current",7077,64
2020-04-02,2020,4,2,"AccessARide",24,"pre_est",29487.5,65
2020-04-02,2020,4,2,"BridgesAndTunnels",36,"current",339734,64
2020-04-02,2020,4,2,"BridgesAndTunnels",36,"pre_est",943705.555555556,65
2020-04-02,2020,4,2,"SIRailway",5,"current",882,64
2020-04-02,2020,4,2,"SIRailway",5,"pre_est",17640,65
2020-04-03,2020,4,3,"Subway",9,"current",483357,66
2020-04-03,2020,4,3,"Subway",9,"pre_est",5370633.33333333,67
2020-04-03,2020,4,3,"Bus",1,"current",24418,66
2020-04-03,2020,4,3,"Bus",1,"pre_est",2441800,67
2020-04-03,2020,4,3,"LIRR",3,"current",9657,66
2020-04-03,2020,4,3,"LIRR",3,"pre_est",321900,67
2020-04-03,2020,4,3,"MetroNorth",3,"current",9770,66
2020-04-03,2020,4,3,"MetroNorth",3,"pre_est",325666.666666667,67
2020-04-03,2020,4,3,"AccessARide",27,"current",7794,66
2020-04-03,2020,4,3,"AccessARide",27,"pre_est",28866.6666666667,67
2020-04-03,2020,4,3,"BridgesAndTunnels",36,"current",340272,66
2020-04-03,2020,4,3,"BridgesAndTunnels",36,"pre_est",945200,67
2020-04-03,2020,4,3,"SIRailway",5,"current",843,66
2020-04-03,2020,4,3,"SIRailway",5,"pre_est",16860,67
2020-04-04,2020,4,4,"Subway",9,"current",282278,68
2020-04-04,2020,4,4,"Subway",9,"pre_est",3136422.22222222,69
2020-04-04,2020,4,4,"Bus",1,"current",13168,68
2020-04-04,2020,4,4,"Bus",1,"pre_est",1316800,69
2020-04-04,2020,4,4,"LIRR",3,"current",3727,68
2020-04-04,2020,4,4,"LIRR",3,"pre_est",124233.333333333,69
2020-04-04,2020,4,4,"MetroNorth",3,"current",4451,68
2020-04-04,2020,4,4,"MetroNorth",3,"pre_est",148366.666666667,69
2020-04-04,2020,4,4,"AccessARide",26,"current",4375,68
2020-04-04,2020,4,4,"AccessARide",26,"pre_est",16826.9230769231,69
2020-04-04,2020,4,4,"BridgesAndTunnels",27,"current",243323,68
2020-04-04,2020,4,4,"BridgesAndTunnels",27,"pre_est",901196.296296296,69
2020-04-04,2020,4,4,"SIRailway",8,"current",425,68
2020-04-04,2020,4,4,"SIRailway",8,"pre_est",5312.5,69
2020-04-05,2020,4,5,"Subway",9,"current",227303,70
2020-04-05,2020,4,5,"Subway",9,"pre_est",2525588.88888889,71
2020-04-05,2020,4,5,"Bus",1,"current",9748,70
2020-04-05,2020,4,5,"Bus",1,"pre_est",974800,71
2020-04-05,2020,4,5,"LIRR",3,"current",2969,70
2020-04-05,2020,4,5,"LIRR",3,"pre_est",98966.6666666667,71
2020-04-05,2020,4,5,"MetroNorth",3,"current",3601,70
2020-04-05,2020,4,5,"MetroNorth",3,"pre_est",120033.333333333,71
2020-04-05,2020,4,5,"AccessARide",15,"current",2763,70
2020-04-05,2020,4,5,"AccessARide",15,"pre_est",18420,71
2020-04-05,2020,4,5,"BridgesAndTunnels",24,"current",209151,70
2020-04-05,2020,4,5,"BridgesAndTunnels",24,"pre_est",871462.5,71
2020-04-05,2020,4,5,"SIRailway",9,"current",300,70
2020-04-05,2020,4,5,"SIRailway",9,"pre_est",3333.33333333333,71
2020-04-06,2020,4,6,"Subway",8,"current",445454,72
2020-04-06,2020,4,6,"Subway",8,"pre_est",5568175,73
2020-04-06,2020,4,6,"Bus",1,"current",22418,72
2020-04-06,2020,4,6,"Bus",1,"pre_est",2241800,73
2020-04-06,2020,4,6,"LIRR",3,"current",10127,72
2020-04-06,2020,4,6,"LIRR",3,"pre_est",337566.666666667,73
2020-04-06,2020,4,6,"MetroNorth",3,"current",9832,72
2020-04-06,2020,4,6,"MetroNorth",3,"pre_est",327733.333333333,73
2020-04-06,2020,4,6,"AccessARide",25,"current",7093,72
2020-04-06,2020,4,6,"AccessARide",25,"pre_est",28372,73
2020-04-06,2020,4,6,"BridgesAndTunnels",36,"current",335768,72
2020-04-06,2020,4,6,"BridgesAndTunnels",36,"pre_est",932688.888888889,73
2020-04-06,2020,4,6,"SIRailway",5,"current",819,72
2020-04-06,2020,4,6,"SIRailway",5,"pre_est",16380,73
2020-04-07,2020,4,7,"Subway",8,"current",434986,74
2020-04-07,2020,4,7,"Subway",8,"pre_est",5437325,75
2020-04-07,2020,4,7,"Bus",1,"current",21623,74
2020-04-07,2020,4,7,"Bus",1,"pre_est",2162300,75
2020-04-07,2020,4,7,"LIRR",3,"current",9312,74
2020-04-07,2020,4,7,"LIRR",3,"pre_est",310400,75
2020-04-07,2020,4,7,"MetroNorth",3,"current",9589,74
2020-04-07,2020,4,7,"MetroNorth",3,"pre_est",319633.333333333,75
2020-04-07,2020,4,7,"AccessARide",24,"current",7041,74
2020-04-07,2020,4,7,"AccessARide",24,"pre_est",29337.5,75
2020-04-07,2020,4,7,"BridgesAndTunnels",36,"current",335469,74
2020-04-07,2020,4,7,"BridgesAndTunnels",36,"pre_est",931858.333333333,75
2020-04-07,2020,4,7,"SIRailway",5,"current",732,74
2020-04-07,2020,4,7,"SIRailway",5,"pre_est",14640,75
2020-04-08,2020,4,8,"Subway",8,"current",427485,76
2020-04-08,2020,4,8,"Subway",8,"pre_est",5343562.5,77
2020-04-08,2020,4,8,"Bus",1,"current",20361,76
2020-04-08,2020,4,8,"Bus",1,"pre_est",2036100,77
2020-04-08,2020,4,8,"LIRR",3,"current",9039,76
2020-04-08,2020,4,8,"LIRR",3,"pre_est",301300,77
2020-04-08,2020,4,8,"MetroNorth",3,"current",9292,76
2020-04-08,2020,4,8,"MetroNorth",3,"pre_est",309733.333333333,77
2020-04-08,2020,4,8,"AccessARide",24,"current",6950,76
2020-04-08,2020,4,8,"AccessARide",24,"pre_est",28958.3333333333,77
2020-04-08,2020,4,8,"BridgesAndTunnels",35,"current",324881,76
2020-04-08,2020,4,8,"BridgesAndTunnels",35,"pre_est",928231.428571429,77
2020-04-08,2020,4,8,"SIRailway",4,"current",721,76
2020-04-08,2020,4,8,"SIRailway",4,"pre_est",18025,77
2020-04-09,2020,4,9,"Subway",7,"current",404635,78
2020-04-09,2020,4,9,"Subway",7,"pre_est",5780500,79
2020-04-09,2020,4,9,"Bus",1,"current",18734,78
2020-04-09,2020,4,9,"Bus",1,"pre_est",1873400,79
2020-04-09,2020,4,9,"LIRR",3,"current",8413,78
2020-04-09,2020,4,9,"LIRR",3,"pre_est",280433.333333333,79
2020-04-09,2020,4,9,"MetroNorth",3,"current",8931,78
2020-04-09,2020,4,9,"MetroNorth",3,"pre_est",297700,79
2020-04-09,2020,4,9,"AccessARide",22,"current",6243,78
2020-04-09,2020,4,9,"AccessARide",22,"pre_est",28377.2727272727,79
2020-04-09,2020,4,9,"BridgesAndTunnels",32,"current",303480,78
2020-04-09,2020,4,9,"BridgesAndTunnels",32,"pre_est",948375,79
2020-04-09,2020,4,9,"SIRailway",4,"current",690,78
2020-04-09,2020,4,9,"SIRailway",4,"pre_est",17250,79
2020-04-10,2020,4,10,"Subway",7,"current",400275,80
2020-04-10,2020,4,10,"Subway",7,"pre_est",5718214.28571429,81
2020-04-10,2020,4,10,"Bus",1,"current",17135,80
2020-04-10,2020,4,10,"Bus",1,"pre_est",1713500,81
2020-04-10,2020,4,10,"LIRR",3,"current",8247,80
2020-04-10,2020,4,10,"LIRR",3,"pre_est",274900,81
2020-04-10,2020,4,10,"MetroNorth",3,"current",9573,80
2020-04-10,2020,4,10,"MetroNorth",3,"pre_est",319100,81
2020-04-10,2020,4,10,"AccessARide",19,"current",5378,80
2020-04-10,2020,4,10,"AccessARide",19,"pre_est",28305.2631578947,81
2020-04-10,2020,4,10,"BridgesAndTunnels",33,"current",314099,80
2020-04-10,2020,4,10,"BridgesAndTunnels",33,"pre_est",951815.151515151,81
2020-04-10,2020,4,10,"SIRailway",4,"current",672,80
2020-04-10,2020,4,10,"SIRailway",4,"pre_est",16800,81
2020-04-11,2020,4,11,"Subway",8,"current",257061,82
2020-04-11,2020,4,11,"Subway",8,"pre_est",3213262.5,83
2020-04-11,2020,4,11,"Bus",1,"current",9718,82
2020-04-11,2020,4,11,"Bus",1,"pre_est",971800,83
2020-04-11,2020,4,11,"LIRR",2,"current",2749,82
2020-04-11,2020,4,11,"LIRR",2,"pre_est",137450,83
2020-04-11,2020,4,11,"MetroNorth",3,"current",4179,82
2020-04-11,2020,4,11,"MetroNorth",3,"pre_est",139300,83
2020-04-11,2020,4,11,"AccessARide",25,"current",4235,82
2020-04-11,2020,4,11,"AccessARide",25,"pre_est",16940,83
2020-04-11,2020,4,11,"BridgesAndTunnels",28,"current",254754,82
2020-04-11,2020,4,11,"BridgesAndTunnels",28,"pre_est",909835.714285714,83
2020-04-11,2020,4,11,"SIRailway",8,"current",406,82
2020-04-11,2020,4,11,"SIRailway",8,"pre_est",5075,83
2020-04-12,2020,4,12,"Subway",8,"current",198399,84
2020-04-12,2020,4,12,"Subway",8,"pre_est",2479987.5,85
2020-04-12,2020,4,12,"Bus",1,"current",7041,84
2020-04-12,2020,4,12,"Bus",1,"pre_est",704100,85
2020-04-12,2020,4,12,"LIRR",2,"current",2245,84
2020-04-12,2020,4,12,"LIRR",2,"pre_est",112250,85
2020-04-12,2020,4,12,"MetroNorth",3,"current",3281,84
2020-04-12,2020,4,12,"MetroNorth",3,"pre_est",109366.666666667,85
2020-04-12,2020,4,12,"AccessARide",14,"current",2525,84
2020-04-12,2020,4,12,"AccessARide",14,"pre_est",18035.7142857143,85
2020-04-12,2020,4,12,"BridgesAndTunnels",25,"current",217871,84
2020-04-12,2020,4,12,"BridgesAndTunnels",25,"pre_est",871484,85
2020-04-12,2020,4,12,"SIRailway",9,"current",294,84
2020-04-12,2020,4,12,"SIRailway",9,"pre_est",3266.66666666667,85
2020-04-13,2020,4,13,"Subway",7,"current",363312,86
2020-04-13,2020,4,13,"Subway",7,"pre_est",5190171.42857143,87
2020-04-13,2020,4,13,"Bus",1,"current",14408,86
2020-04-13,2020,4,13,"Bus",1,"pre_est",1440800,87
2020-04-13,2020,4,13,"LIRR",3,"current",8192,86
2020-04-13,2020,4,13,"LIRR",3,"pre_est",273066.666666667,87
2020-04-13,2020,4,13,"MetroNorth",3,"current",8824,86
2020-04-13,2020,4,13,"MetroNorth",3,"pre_est",294133.333333333,87
2020-04-13,2020,4,13,"AccessARide",21,"current",6205,86
2020-04-13,2020,4,13,"AccessARide",21,"pre_est",29547.619047619,87
2020-04-13,2020,4,13,"BridgesAndTunnels",30,"current",284608,86
2020-04-13,2020,4,13,"BridgesAndTunnels",30,"pre_est",948693.333333333,87
2020-04-13,2020,4,13,"SIRailway",4,"current",649,86
2020-04-13,2020,4,13,"SIRailway",4,"pre_est",16225,87
2020-04-14,2020,4,14,"Subway",8,"current",430155,88
2020-04-14,2020,4,14,"Subway",8,"pre_est",5376937.5,89
2020-04-14,2020,4,14,"Bus",1,"current",17937,88
2020-04-14,2020,4,14,"Bus",1,"pre_est",1793700,89
2020-04-14,2020,4,14,"LIRR",3,"current",8816,88
2020-04-14,2020,4,14,"LIRR",3,"pre_est",293866.666666667,89
2020-04-14,2020,4,14,"MetroNorth",3,"current",9592,88
2020-04-14,2020,4,14,"MetroNorth",3,"pre_est",319733.333333333,89
2020-04-14,2020,4,14,"AccessARide",23,"current",6585,88
2020-04-14,2020,4,14,"AccessARide",23,"pre_est",28630.4347826087,89
2020-04-14,2020,4,14,"BridgesAndTunnels",38,"current",356104,88
2020-04-14,2020,4,14,"BridgesAndTunnels",38,"pre_est",937115.789473684,89
2020-04-14,2020,4,14,"SIRailway",5,"current",791,88
2020-04-14,2020,4,14,"SIRailway",5,"pre_est",15820,89
2020-04-15,2020,4,15,"Subway",8,"current",419059,90
2020-04-15,2020,4,15,"Subway",8,"pre_est",5238237.5,91
2020-04-15,2020,4,15,"Bus",1,"current",16895,90
2020-04-15,2020,4,15,"Bus",1,"pre_est",1689500,91
2020-04-15,2020,4,15,"LIRR",3,"current",8596,90
2020-04-15,2020,4,15,"LIRR",3,"pre_est",286533.333333333,91
2020-04-15,2020,4,15,"MetroNorth",3,"current",9492,90
2020-04-15,2020,4,15,"MetroNorth",3,"pre_est",316400,91
2020-04-15,2020,4,15,"AccessARide",24,"current",6928,90
2020-04-15,2020,4,15,"AccessARide",24,"pre_est",28866.6666666667,91
2020-04-15,2020,4,15,"BridgesAndTunnels",36,"current",340212,90
2020-04-15,2020,4,15,"BridgesAndTunnels",36,"pre_est",945033.333333333,91
2020-04-15,2020,4,15,"SIRailway",5,"current",792,90
2020-04-15,2020,4,15,"SIRailway",5,"pre_est",15840,91
2020-04-16,2020,4,16,"Subway",8,"current",420223,92
2020-04-16,2020,4,16,"Subway",8,"pre_est",5252787.5,93
2020-04-16,2020,4,16,"Bus",1,"current",16632,92
2020-04-16,2020,4,16,"Bus",1,"pre_est",1663200,93
2020-04-16,2020,4,16,"LIRR",3,"current",8462,92
2020-04-16,2020,4,16,"LIRR",3,"pre_est",282066.666666667,93
2020-04-16,2020,4,16,"MetroNorth",3,"current",9528,92
2020-04-16,2020,4,16,"MetroNorth",3,"pre_est",317600,93
2020-04-16,2020,4,16,"AccessARide",23,"current",6563,92
2020-04-16,2020,4,16,"AccessARide",23,"pre_est",28534.7826086957,93
2020-04-16,2020,4,16,"BridgesAndTunnels",37,"current",346341,92
2020-04-16,2020,4,16,"BridgesAndTunnels",37,"pre_est",936056.756756757,93
2020-04-16,2020,4,16,"SIRailway",5,"current",790,92
2020-04-16,2020,4,16,"SIRailway",5,"pre_est",15800,93
2020-04-17,2020,4,17,"Subway",8,"current",432368,94
2020-04-17,2020,4,17,"Subway",8,"pre_est",5404600,95
2020-04-17,2020,4,17,"Bus",1,"current",16350,94
2020-04-17,2020,4,17,"Bus",1,"pre_est",1635000,95
2020-04-17,2020,4,17,"LIRR",3,"current",8271,94
2020-04-17,2020,4,17,"LIRR",3,"pre_est",275700,95
2020-04-17,2020,4,17,"MetroNorth",3,"current",9989,94
2020-04-17,2020,4,17,"MetroNorth",3,"pre_est",332966.666666667,95
2020-04-17,2020,4,17,"AccessARide",24,"current",7048,94
2020-04-17,2020,4,17,"AccessARide",24,"pre_est",29366.6666666667,95
2020-04-17,2020,4,17,"BridgesAndTunnels",40,"current",378350,94
2020-04-17,2020,4,17,"BridgesAndTunnels",40,"pre_est",945875,95
2020-04-17,2020,4,17,"SIRailway",5,"current",738,94
2020-04-17,2020,4,17,"SIRailway",5,"pre_est",14760,95
2020-04-18,2020,4,18,"Subway",8,"current",254453,96
2020-04-18,2020,4,18,"Subway",8,"pre_est",3180662.5,97
2020-04-18,2020,4,18,"Bus",1,"current",8115,96
2020-04-18,2020,4,18,"Bus",1,"pre_est",811500,97
2020-04-18,2020,4,18,"LIRR",2,"current",2449,96
2020-04-18,2020,4,18,"LIRR",2,"pre_est",122450,97
2020-04-18,2020,4,18,"MetroNorth",3,"current",3965,96
2020-04-18,2020,4,18,"MetroNorth",3,"pre_est",132166.666666667,97
2020-04-18,2020,4,18,"AccessARide",25,"current",4202,96
2020-04-18,2020,4,18,"AccessARide",25,"pre_est",16808,97
2020-04-18,2020,4,18,"BridgesAndTunnels",28,"current",254734,96
2020-04-18,2020,4,18,"BridgesAndTunnels",28,"pre_est",909764.285714286,97
2020-04-18,2020,4,18,"SIRailway",7,"current",339,96
2020-04-18,2020,4,18,"SIRailway",7,"pre_est",4842.85714285714,97
2020-04-19,2020,4,19,"Subway",9,"current",224411,98
2020-04-19,2020,4,19,"Subway",9,"pre_est",2493455.55555556,99
2020-04-19,2020,4,19,"Bus",1,"current",6929,98
2020-04-19,2020,4,19,"Bus",1,"pre_est",692900,99
2020-04-19,2020,4,19,"LIRR",2,"current",2159,98
2020-04-19,2020,4,19,"LIRR",2,"pre_est",107950,99
2020-04-19,2020,4,19,"MetroNorth",4,"current",3884,98
2020-04-19,2020,4,19,"MetroNorth",4,"pre_est",97100,99
2020-04-19,2020,4,19,"AccessARide",15,"current",2742,98
2020-04-19,2020,4,19,"AccessARide",15,"pre_est",18280,99
2020-04-19,2020,4,19,"BridgesAndTunnels",32,"current",276406,98
2020-04-19,2020,4,19,"BridgesAndTunnels",32,"pre_est",863768.75,99
2020-04-19,2020,4,19,"SIRailway",10,"current",340,98
2020-04-19,2020,4,19,"SIRailway",10,"pre_est",3400,99
2020-04-20,2020,4,20,"Subway",8,"current",437852,100
2020-04-20,2020,4,20,"Subway",8,"pre_est",5473150,101
2020-04-20,2020,4,20,"Bus",1,"current",16522,100
2020-04-20,2020,4,20,"Bus",1,"pre_est",1652200,101
2020-04-20,2020,4,20,"LIRR",3,"current",8912,100
2020-04-20,2020,4,20,"LIRR",3,"pre_est",297066.666666667,101
2020-04-20,2020,4,20,"MetroNorth",4,"current",10063,100
2020-04-20,2020,4,20,"MetroNorth",4,"pre_est",251575,101
2020-04-20,2020,4,20,"AccessARide",24,"current",7050,100
2020-04-20,2020,4,20,"AccessARide",24,"pre_est",29375,101
2020-04-20,2020,4,20,"BridgesAndTunnels",40,"current",371776,100
2020-04-20,2020,4,20,"BridgesAndTunnels",40,"pre_est",929440,101
2020-04-20,2020,4,20,"SIRailway",5,"current",770,100
2020-04-20,2020,4,20,"SIRailway",5,"pre_est",15400,101
2020-04-21,2020,4,21,"Subway",8,"current",422107,102
2020-04-21,2020,4,21,"Subway",8,"pre_est",5276337.5,103
2020-04-21,2020,4,21,"Bus",1,"current",15231,102
2020-04-21,2020,4,21,"Bus",1,"pre_est",1523100,103
2020-04-21,2020,4,21,"LIRR",3,"current",8264,102
2020-04-21,2020,4,21,"LIRR",3,"pre_est",275466.666666667,103
2020-04-21,2020,4,21,"MetroNorth",3,"current",9374,102
2020-04-21,2020,4,21,"MetroNorth",3,"pre_est",312466.666666667,103
2020-04-21,2020,4,21,"AccessARide",23,"current",6613,102
2020-04-21,2020,4,21,"AccessARide",23,"pre_est",28752.1739130435,103
2020-04-21,2020,4,21,"BridgesAndTunnels",38,"current",356098,102
2020-04-21,2020,4,21,"BridgesAndTunnels",38,"pre_est",937100,103
2020-04-21,2020,4,21,"SIRailway",5,"current",753,102
2020-04-21,2020,4,21,"SIRailway",5,"pre_est",15060,103
2020-04-22,2020,4,22,"Subway",8,"current",458781,104
2020-04-22,2020,4,22,"Subway",8,"pre_est",5734762.5,105
2020-04-22,2020,4,22,"Bus",1,"current",16487,104
2020-04-22,2020,4,22,"Bus",1,"pre_est",1648700,105
2020-04-22,2020,4,22,"LIRR",3,"current",8674,104
2020-04-22,2020,4,22,"LIRR",3,"pre_est",289133.333333333,105
2020-04-22,2020,4,22,"MetroNorth",3,"current",9694,104
2020-04-22,2020,4,22,"MetroNorth",3,"pre_est",323133.333333333,105
2020-04-22,2020,4,22,"AccessARide",26,"current",7496,104
2020-04-22,2020,4,22,"AccessARide",26,"pre_est",28830.7692307692,105
2020-04-22,2020,4,22,"BridgesAndTunnels",42,"current",398703,104
2020-04-22,2020,4,22,"BridgesAndTunnels",42,"pre_est",949292.857142857,105
2020-04-22,2020,4,22,"SIRailway",5,"current",793,104
2020-04-22,2020,4,22,"SIRailway",5,"pre_est",15860,105
2020-04-23,2020,4,23,"Subway",8,"current",453520,106
2020-04-23,2020,4,23,"Subway",8,"pre_est",5669000,107
2020-04-23,2020,4,23,"Bus",1,"current",15786,106
2020-04-23,2020,4,23,"Bus",1,"pre_est",1578600,107
2020-04-23,2020,4,23,"LIRR",3,"current",8425,106
2020-04-23,2020,4,23,"LIRR",3,"pre_est",280833.333333333,107
2020-04-23,2020,4,23,"MetroNorth",3,"current",9527,106
2020-04-23,2020,4,23,"MetroNorth",3,"pre_est",317566.666666667,107
2020-04-23,2020,4,23,"AccessARide",24,"current",6969,106
2020-04-23,2020,4,23,"AccessARide",24,"pre_est",29037.5,107
2020-04-23,2020,4,23,"BridgesAndTunnels",41,"current",386937,106
2020-04-23,2020,4,23,"BridgesAndTunnels",41,"pre_est",943748.780487805,107
2020-04-23,2020,4,23,"SIRailway",5,"current",780,106
2020-04-23,2020,4,23,"SIRailway",5,"pre_est",15600,107
2020-04-24,2020,4,24,"Subway",8,"current",443956,108
2020-04-24,2020,4,24,"Subway",8,"pre_est",5549450,109
2020-04-24,2020,4,24,"Bus",1,"current",14237,108
2020-04-24,2020,4,24,"Bus",1,"pre_est",1423700,109
2020-04-24,2020,4,24,"LIRR",3,"current",7821,108
2020-04-24,2020,4,24,"LIRR",3,"pre_est",260700,109
2020-04-24,2020,4,24,"MetroNorth",3,"current",9722,108
2020-04-24,2020,4,24,"MetroNorth",3,"pre_est",324066.666666667,109
2020-04-24,2020,4,24,"AccessARide",24,"current",7040,108
2020-04-24,2020,4,24,"AccessARide",24,"pre_est",29333.3333333333,109
2020-04-24,2020,4,24,"BridgesAndTunnels",41,"current",386935,108
2020-04-24,2020,4,24,"BridgesAndTunnels",41,"pre_est",943743.902439024,109
2020-04-24,2020,4,24,"SIRailway",4,"current",688,108
2020-04-24,2020,4,24,"SIRailway",4,"pre_est",17200,109
2020-04-25,2020,4,25,"Subway",9,"current",295387,110
2020-04-25,2020,4,25,"Subway",9,"pre_est",3282077.77777778,111
2020-04-25,2020,4,25,"Bus",1,"current",8832,110
2020-04-25,2020,4,25,"Bus",1,"pre_est",883200,111
2020-04-25,2020,4,25,"LIRR",3,"current",2869,110
2020-04-25,2020,4,25,"LIRR",3,"pre_est",95633.3333333333,111
2020-04-25,2020,4,25,"MetroNorth",3,"current",4987,110
2020-04-25,2020,4,25,"MetroNorth",3,"pre_est",166233.333333333,111
2020-04-25,2020,4,25,"AccessARide",28,"current",4719,110
2020-04-25,2020,4,25,"AccessARide",28,"pre_est",16853.5714285714,111
2020-04-25,2020,4,25,"BridgesAndTunnels",38,"current",350299,110
